,loss,mae,val_loss,val_mae
0,0.6767304539680481,0.6474974751472473,0.2630435824394226,0.41424429416656494
1,0.33048468828201294,0.45684361457824707,0.33080923557281494,0.46357759833335876
2,0.20789122581481934,0.36283719539642334,0.24970577657222748,0.4025818407535553
3,0.15190820395946503,0.3113279342651367,0.30599337816238403,0.44115379452705383
4,0.1252150535583496,0.28468191623687744,0.15446677803993225,0.3191123604774475
5,0.10983341187238693,0.2677457928657532,0.15061846375465393,0.3159705698490143
6,0.10069335252046585,0.2574974596500397,0.09461289644241333,0.2503345310688019
7,0.09501007199287415,0.2510683536529541,0.11024056375026703,0.27200302481651306
8,0.09027470648288727,0.24556775391101837,0.10117194801568985,0.26255324482917786
9,0.08688723295927048,0.24131231009960175,0.09960281103849411,0.2607709765434265
10,0.08489213138818741,0.23883455991744995,0.08803731948137283,0.24319691956043243
11,0.08283425867557526,0.23621881008148193,0.0915842354297638,0.24974744021892548
12,0.0816589817404747,0.23425933718681335,0.0805709958076477,0.23233267664909363
13,0.08025501668453217,0.2328556627035141,0.0872669667005539,0.24613788723945618
14,0.07875369489192963,0.2308475375175476,0.08897941559553146,0.24867737293243408
15,0.0775013193488121,0.22877267003059387,0.0762251615524292,0.22663047909736633
16,0.07705295830965042,0.22838258743286133,0.09208337962627411,0.2498796433210373
17,0.07618977129459381,0.22688716650009155,0.07502225786447525,0.2248726189136505
18,0.07542314380407333,0.22569485008716583,0.082299143075943,0.23813244700431824
19,0.07515396177768707,0.22537069022655487,0.08132778853178024,0.23691989481449127
20,0.07393548637628555,0.22362306714057922,0.08096969872713089,0.23395372927188873
21,0.07343561202287674,0.2227044552564621,0.07255617529153824,0.2224498689174652
22,0.073299840092659,0.22250449657440186,0.07082817703485489,0.21911953389644623
23,0.07246336340904236,0.22069568932056427,0.08005717396736145,0.23373810946941376
24,0.07192981243133545,0.21998541057109833,0.07641548663377762,0.22710373997688293
25,0.07166831940412521,0.2196132391691208,0.07530354708433151,0.22651639580726624
26,0.07090005278587341,0.2180008590221405,0.07291459292173386,0.22224317491054535
27,0.07098230719566345,0.21816447377204895,0.07142241299152374,0.21933585405349731
28,0.0705675557255745,0.2177504003047943,0.07521753013134003,0.2257029116153717
29,0.07019324600696564,0.21685776114463806,0.08309407532215118,0.24050429463386536
30,0.06976444274187088,0.21618151664733887,0.07698197662830353,0.22986358404159546
31,0.06936997175216675,0.2155367136001587,0.07242891937494278,0.2213253527879715
32,0.06963824480772018,0.21608591079711914,0.07295265048742294,0.22218774259090424
33,0.0686720535159111,0.21399322152137756,0.08080659061670303,0.2344536930322647
34,0.06842968612909317,0.21400561928749084,0.06844596564769745,0.21453788876533508
35,0.06825980544090271,0.21310001611709595,0.0731438621878624,0.22189778089523315
36,0.0680963471531868,0.21329772472381592,0.08861397206783295,0.2447119802236557
37,0.06752222776412964,0.21185819804668427,0.07397419214248657,0.22432878613471985
38,0.0671176016330719,0.21131505072116852,0.08120926469564438,0.23399853706359863
39,0.0667107030749321,0.21027527749538422,0.0653945729136467,0.20730248093605042
40,0.06646531075239182,0.21012483537197113,0.07641074806451797,0.22839383780956268
41,0.06646654009819031,0.2100813388824463,0.06666303426027298,0.21011844277381897
42,0.06558651477098465,0.20820574462413788,0.06732986867427826,0.2110878825187683
43,0.06585707515478134,0.20858357846736908,0.07199680060148239,0.21933767199516296
44,0.06519375741481781,0.20740848779678345,0.07788368314504623,0.22793161869049072
45,0.06470202654600143,0.2064591348171234,0.07617717236280441,0.22809946537017822
46,0.0643688440322876,0.20583711564540863,0.06699579209089279,0.2127867043018341
47,0.06401923298835754,0.2050316035747528,0.07215649634599686,0.22052110731601715
48,0.063931904733181,0.20488592982292175,0.07262282073497772,0.21853473782539368
49,0.06376251578330994,0.2048037052154541,0.07446795701980591,0.22342146933078766
50,0.06366074830293655,0.2043996900320053,0.07006009668111801,0.21624203026294708
51,0.06309287250041962,0.20359812676906586,0.0799904391169548,0.23403412103652954
52,0.0629059374332428,0.20285651087760925,0.06852949410676956,0.21440517902374268
53,0.06266514956951141,0.20255252718925476,0.0764511302113533,0.22484824061393738
