,loss,mae,val_loss,val_mae
0,0.3649570941925049,0.4434424042701721,0.11948616802692413,0.28782615065574646
1,0.20580458641052246,0.3462391197681427,0.1027730330824852,0.26673492789268494
2,0.16500061750411987,0.3164920210838318,0.8450984954833984,0.36303767561912537
3,0.13714636862277985,0.2946091890335083,1.7556170225143433,0.41522902250289917
4,0.12126639485359192,0.27956679463386536,1.2407939434051514,0.3843995928764343
5,0.11083152890205383,0.27013862133026123,0.909466564655304,0.373227059841156
6,0.10580924898386002,0.2647101581096649,0.6775840520858765,0.3330250680446625
7,0.10155456513166428,0.26049768924713135,0.6855008006095886,0.3487391471862793
8,0.09834244847297668,0.25661665201187134,0.4805743992328644,0.3218623399734497
9,0.0950324684381485,0.2527157664299011,0.33878231048583984,0.3089616894721985
10,0.09316825866699219,0.2503574788570404,0.3106918931007385,0.3037598431110382
11,0.09176886081695557,0.24893684685230255,0.25931331515312195,0.2936856746673584
12,0.09024792909622192,0.24657052755355835,0.3279005289077759,0.29564374685287476
13,0.08838997781276703,0.24438005685806274,0.24831557273864746,0.28683412075042725
14,0.08786556124687195,0.2434830367565155,0.2534760534763336,0.28906404972076416
15,0.08612814545631409,0.24142517149448395,0.21759983897209167,0.2793716490268707
16,0.08589759469032288,0.2406947761774063,0.19078485667705536,0.2742006480693817
17,0.08555341511964798,0.24044549465179443,0.18868428468704224,0.2754002809524536
18,0.08410622924566269,0.23855362832546234,0.17107518017292023,0.27347952127456665
19,0.08399251103401184,0.23821550607681274,0.1470697969198227,0.2661096155643463
20,0.08267674595117569,0.236371248960495,0.12121173739433289,0.2568255066871643
21,0.08280713856220245,0.2361947000026703,0.13641564548015594,0.2607959806919098
22,0.08190019428730011,0.2348947376012802,0.12708425521850586,0.25796055793762207
23,0.0813353881239891,0.2345762550830841,0.1429721564054489,0.2632712423801422
24,0.08139680325984955,0.2343587428331375,0.12033979594707489,0.2542763948440552
25,0.08072517067193985,0.2330504208803177,0.12778747081756592,0.25887855887413025
26,0.08086863160133362,0.233552485704422,0.11477109789848328,0.2535723149776459
27,0.08019521087408066,0.2323538064956665,0.11359328031539917,0.25318944454193115
28,0.08005610853433609,0.23204876482486725,0.11709000915288925,0.2528144121170044
29,0.07898616790771484,0.23086987435817719,0.11821295320987701,0.25277087092399597
30,0.07942081242799759,0.23113062977790833,0.11971964687108994,0.2529594302177429
31,0.07885182648897171,0.23049822449684143,0.09924090653657913,0.24463386833667755
32,0.07940438389778137,0.23098398745059967,0.10146599262952805,0.24468684196472168
33,0.07794757187366486,0.2290126085281372,0.10130391269922256,0.24355679750442505
34,0.07810826599597931,0.22910946607589722,0.10148396342992783,0.24298973381519318
35,0.0781940370798111,0.22917132079601288,0.11526043713092804,0.2490081787109375
36,0.07735897600650787,0.2276991754770279,0.10776310414075851,0.24594852328300476
37,0.07694051414728165,0.22729559242725372,0.09682230651378632,0.24065107107162476
38,0.07716266065835953,0.2276529222726822,0.09819862246513367,0.2422269880771637
39,0.07721255719661713,0.22729235887527466,0.09447571635246277,0.23977839946746826
40,0.07641495764255524,0.22624601423740387,0.10622861236333847,0.24416618049144745
41,0.07702026516199112,0.22724111378192902,0.1035303995013237,0.24114800989627838
42,0.07673891633749008,0.2264857292175293,0.10428154468536377,0.2433137148618698
43,0.07622376829385757,0.22588908672332764,0.09867129474878311,0.24077214300632477
44,0.07653755694627762,0.22594568133354187,0.09206072986125946,0.23877541720867157
45,0.07647333294153214,0.22607244551181793,0.08508282154798508,0.23429134488105774
46,0.0756923258304596,0.2250693440437317,0.09228482842445374,0.23724417388439178
47,0.07550406455993652,0.22453950345516205,0.08594343066215515,0.23358213901519775
48,0.07571442425251007,0.2250470668077469,0.09547990560531616,0.2381809502840042
49,0.0753006860613823,0.224229633808136,0.1079796552658081,0.2438419610261917
50,0.07518219947814941,0.22399605810642242,0.08858788013458252,0.2347363829612732
51,0.0750197097659111,0.2239445000886917,0.09425382316112518,0.23699869215488434
52,0.07481657713651657,0.2234213501214981,0.08621187508106232,0.23367828130722046
53,0.07481664419174194,0.22303232550621033,0.09412169456481934,0.23788276314735413
54,0.07483162730932236,0.22305957973003387,0.10495080053806305,0.23992665112018585
55,0.07470352947711945,0.2230580449104309,0.08147280663251877,0.23054514825344086
56,0.07453817129135132,0.22262825071811676,0.08648974448442459,0.23234930634498596
57,0.07427997142076492,0.22253866493701935,0.09748280048370361,0.23733240365982056
58,0.07403437048196793,0.22204475104808807,0.08849792927503586,0.23311495780944824
59,0.07407621294260025,0.2217797040939331,0.09291017800569534,0.2358798086643219
60,0.0737520381808281,0.22147426009178162,0.08779862523078918,0.23210570216178894
61,0.07347654551267624,0.2210092693567276,0.08975242078304291,0.23394164443016052
62,0.07311704754829407,0.22032736241817474,0.0916147232055664,0.23386770486831665
63,0.07331956923007965,0.2206254005432129,0.08409623056650162,0.23069143295288086
64,0.07290429621934891,0.22003382444381714,0.08200135082006454,0.22902488708496094
65,0.07336429506540298,0.22047942876815796,0.08303841203451157,0.22969894111156464
66,0.0733608603477478,0.2204827070236206,0.08211752772331238,0.2288621962070465
67,0.07283415645360947,0.21990780532360077,0.08537796884775162,0.23029720783233643
68,0.07308996468782425,0.21968647837638855,0.0830414816737175,0.22935223579406738
69,0.0727318599820137,0.21971434354782104,0.08249413222074509,0.22860370576381683
70,0.07299985736608505,0.21991007030010223,0.0916254073381424,0.23174305260181427
71,0.0721769854426384,0.21850797533988953,0.08323845267295837,0.22800478339195251
72,0.07221703976392746,0.2185804694890976,0.08828303217887878,0.2302854210138321
73,0.0726393461227417,0.21894733607769012,0.09376699477434158,0.2322990745306015
74,0.07206983119249344,0.21834293007850647,0.08390834927558899,0.2287425696849823
75,0.07230644673109055,0.218434676527977,0.07910820096731186,0.2260657697916031
76,0.07211431115865707,0.2185947746038437,0.08219130337238312,0.22734509408473969
77,0.07196611911058426,0.21805427968502045,0.0921340212225914,0.22995784878730774
78,0.07176215946674347,0.2175389677286148,0.08576883375644684,0.2286333590745926
79,0.07217919081449509,0.21813209354877472,0.07996701449155807,0.2253788858652115
80,0.07139301300048828,0.21677550673484802,0.08170952647924423,0.2256496697664261
81,0.07133752107620239,0.21692201495170593,0.08569428324699402,0.22807949781417847
82,0.07142908871173859,0.21743258833885193,0.07615767419338226,0.22304263710975647
83,0.0709272101521492,0.21603910624980927,0.08320580422878265,0.22576789557933807
84,0.07069768756628036,0.216274693608284,0.07713129371404648,0.22275884449481964
85,0.07126040756702423,0.2165253907442093,0.08140706270933151,0.2254606932401657
86,0.07106968760490417,0.216467022895813,0.07940699905157089,0.22399401664733887
87,0.07088161259889603,0.21608681976795197,0.09267117828130722,0.22967976331710815
88,0.07120474427938461,0.21673883497714996,0.08664806187152863,0.22769568860530853
89,0.07067365944385529,0.21563935279846191,0.08613470196723938,0.22675153613090515
90,0.07064878940582275,0.21564841270446777,0.08086008578538895,0.22441276907920837
91,0.0704772025346756,0.215205579996109,0.08792277425527573,0.227659672498703
92,0.07056201249361038,0.21543361246585846,0.09016665071249008,0.22870652377605438
93,0.07024171203374863,0.21512441337108612,0.09199105203151703,0.22794008255004883
94,0.0700361430644989,0.21465511620044708,0.08121999353170395,0.2234242707490921
95,0.0697501003742218,0.2143441140651703,0.08273306488990784,0.22486960887908936
